"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"4.522885722576","2006","20060820","947.3276","","","41.200","46.72444444","1","-125.18333333","2.5400","16.8506","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","202934","194158","0","3.7288","","200603018011","","62.490","Raven"
"3.020619161471","2006","20060821","1023.7697","","","34.570","47.60555556","1","-125.47055556","4.3312","14.8073","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","075412","072906","0","3.4691","","200603018012","","167.120","Raven"
"2.195773238776","2006","20060821","1183.5666","","","40.860","47.63611111","1","-125.57222222","4.7076","14.3806","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","111528","104658","0","3.2443","","200603018013","","267.130","Raven"
"2.322807210050","2006","20060821","544.9824","","","25.920","47.80166667","1","-125.23055556","4.5451","14.5330","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","152858","150822","0","","","200603018014","","62.760","Raven"
"1.916661038235","2006","20060821","129.3496","","","7.840","47.95750000","1","-125.07083333","4.4545","14.4789","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","174526","172726","0","7.3993","","200603018015","","285.200","Raven"
"2.035647805620","2006","20060821","119.9917","","","8.050","47.99000000","1","-125.03583333","4.6558","14.1895","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","190516","184646","0","7.3704","","200603018016","","321.140","Raven"
"1.843652675700","2006","20060822","136.1808","","","2.280","48.23805556","1","-125.47083333","5.0930","13.7247","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","073144","071456","0","6.9491","","200603018018","","122.900","Raven"
"2.050062284928","2006","20060822","173.1930","","","56.104","48.39111111","1","-125.18277778","4.6103","14.3232","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","110828","105004","0","6.8580","","200603018019","","264.000","Raven"
"1.721917336113","2006","20060822","176.8891","","","20.650","48.37611111","1","-125.03555556","4.9860","13.8951","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","130314","124602","0","6.8505","","200603018020","","248.040","Raven"
"1.740679039292","2006","20060827","69.2262","","","19.000","44.67722222","1","-124.21861111","5.5300","13.3313","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092614","090950","0","7.7079","","200603018042","","251.680","Raven"
"1.830846110400","2006","20060831","376.9928","","","164.694","45.04361111","2","-124.51555556","4.4262","15.3900","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","065848","064224","0","6.4154","","200603018043","","169.280","Raven"
"1.649110739850","2006","20060831","451.0421","","","48.730","44.95888889","2","-124.68250000","4.4538","14.5935","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","093627","092215","0","5.7023","","200603018044","","100.770","Raven"
"1.859914266900","2006","20060831","360.0629","","","20.150","44.89805556","2","-124.55055556","4.6429","14.9700","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","114113","112507","0","6.5500","","200603018045","","243.970","Raven"
"2.012722920000","2006","20060831","420.1563","","","18.570","44.80611111","2","-124.75694444","4.2625","15.6000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","140140","134546","0","6.2441","","200603018046","","217.140","Raven"
"2.045421440000","2006","20060831","245.5536","","","6.170","44.81027778","2","-124.56750000","4.2500","15.2000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","162429","160659","0","7.2157","","200603018047","","474.480","Raven"
"","2006","20060716","1232.6112","","","","33.15333333","5","-119.95444444","","","","","1","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","","","0","","","200603017164","","","Noahs Ark"
"2.008749252500","2006","20060901","406.4290","","","24.007","44.52527778","2","-124.79194444","4.3353","14.7500","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","064908","063226","0","6.1801","","200603018049","","445.840","Raven"
"1.902895816000","2006","20060901","307.6514","","","62.010","44.54666667","2","-124.67250000","4.4474","15.0250","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","091915","090239","0","6.6841","","200603018050","","436.650","Raven"
"2.346715809759","2006","20060901","141.1132","","","9.620","44.60055556","2","-124.53611111","4.2097","14.7579","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","122022","120158","0","7.8122","","200603018051","","941.990","Raven"
"2.071462558220","2006","20060901","71.5036","","","38.550","44.49333333","2","-124.32194444","4.8591","13.8578","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144356","142608","0","7.8563","","200603018052","","75.750","Raven"
"1.700809775626","2006","20060901","81.6037","","","3.649","44.37277778","2","-124.37500000","4.9400","13.7657","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","164121","162409","0","7.7416","","200603018053","","2845.551","Raven"
"1.932087504566","2007","20070911","1210.1381","","","27.270","41.18166667","2","-124.68250000","4.0714","15.0394","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","072802","071008","0","3.1741","","200703018084","","134.310","Raven"
"2.181291299841","2006","20060902","192.1302","","","199.500","44.10972222","2","-124.93111111","4.3596","14.6271","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","080745","074945","0","7.5979","","200603018054","","431.240","Raven"
"1.855431351463","2006","20060902","76.8235","","","165.240","44.04277778","2","-124.25472222","5.0579","13.6313","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","120216","114452","0","7.9034","","200603018055","","70.820","Raven"
"2.199001373925","2006","20060902","126.0042","","","9.120","43.88416667","2","-124.45333333","4.3375","14.6123","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","141425","135655","0","7.7584","","200603018056","","1427.620","Raven"
"1.977005520603","2006","20060902","109.3981","","","391.070","43.80194444","2","-124.38000000","4.6393","14.2083","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","165239","163539","0","7.6576","","200603018057","","116.990","Raven"
"2.023445326896","2006","20060902","200.3666","","","25.270","43.59305556","2","-124.56638889","4.5610","14.3976","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","191826","190132","0","7.8857","","200603018058","","834.870","Raven"
"2.126302513464","2006","20060903","853.4836","","","24.700","43.56833333","2","-124.94194444","4.4179","14.7596","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","065840","063928","0","4.0628","","200603018059","","120.350","Raven"
"2.571666449748","2006","20060903","1045.4051","","","28.970","43.25833333","2","-125.02416667","4.6404","14.4526","","","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","104224","102012","0","3.5858","","200603018060","","255.200","Raven"
"1.906832210580","2006","20060903","278.7690","","","29.250","43.14861111","2","-124.82277778","4.6000","14.3817","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","132352","130810","0","7.1821","","200603018061","","522.440","Raven"
"1.930285531218","2006","20060903","89.5710","","","43.000","43.30027778","2","-124.51194444","5.0947","13.5894","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","181434","175728","0","8.2159","","200603018062","","27.610","Raven"
"1.741377443370","2006","20060904","1024.5000","","","32.900","43.15444444","2","-125.00472222","4.3000","14.8405","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","070242","064542","0","3.6849","","200603018063","","244.520","Raven"
"1.779535633780","2006","20060904","1047.7222","","","32.570","43.09083333","2","-124.96777778","4.3000","14.8405","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","084511","082847","0","3.6997","","200603018064","","159.400","Raven"
"2.119386830274","2006","20060904","213.9718","","","269.440","42.78416667","2","-124.73638889","4.2551","14.7462","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","120924","115342","0","7.3089","","200603018065","","136.960","Raven"
"2.721475023822","2006","20060905","830.9157","","","52.150","42.62138889","2","-124.84333333","4.3465","14.7789","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","070138","063756","0","4.1880","","200603018066","","509.510","Raven"
"1.735189362900","2006","20060905","404.8400","","","95.540","42.56222222","2","-124.77944444","4.3778","14.6730","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","093154","091612","0","6.3096","","200603018067","","632.100","Raven"
"1.939025348020","2006","20060905","186.7360","","","179.870","42.41583333","2","-124.72388889","4.8500","14.0683","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","124422","122616","0","8.2246","","200603018068","","460.780","Raven"
"1.939589962030","2006","20060905","89.4296","","","32.700","42.67111111","2","-124.54611111","4.8556","13.9190","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","183255","181531","0","8.7040","","200603018070","","55.550","Raven"
"1.926516520055","2006","20060906","97.2176","","","15.110","42.51500000","2","-124.61777778","4.5286","14.3345","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","070337","064519","0","8.2821","","200603018071","","45.870","Raven"
"1.911983790262","2006","20060906","440.8761","","","116.174","42.31083333","2","-124.69777778","4.5200","14.5243","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092731","090931","0","5.9176","","200603018072","","292.550","Raven"
"1.831052177100","2006","20060906","496.9395","","","51.525","42.25388889","2","-124.70111111","4.4333","14.6340","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","121630","120024","0","5.7280","","200603018073","","362.830","Raven"
"2.257115150208","2006","20060907","161.7189","","","39.040","42.17111111","2","-124.56805556","4.3857","14.5792","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071350","065326","0","7.9063","","200603018076","","574.260","Raven"
"1.630815009522","2006","20060908","95.6476","","","12.220","42.07833333","2","-124.44805556","4.7322","14.0507","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071536","065754","0","8.7095","","200603018077","","205.400","Raven"
"1.941924401750","2006","20060908","445.0581","","","81.471","42.04500000","2","-124.63416667","4.5975","14.5975","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","094040","092328","0","6.0841","","200603018078","","353.670","Raven"
"1.423613473650","2006","20060908","1000.3542","","","31.260","41.93555556","2","-125.04500000","4.3505","14.7885","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144128","142622","0","3.7095","","200603018080","","174.570","Raven"
"1.662123478752","2006","20060908","616.1301","","","29.370","41.78944444","2","-124.62111111","4.5301","14.6817","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","175030","173600","0","5.0101","","200603018081","","317.440","Raven"
"1.760801533524","2006","20060908","599.3119","","","20.770","41.73361111","2","-124.59527778","4.5301","14.6817","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","185730","184100","0","4.8000","","200603018082","","268.420","Raven"
"1.702905871959","2006","20060909","444.9730","","","48.578","40.88166667","2","-124.49333333","4.4730","14.5779","31.184","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071440","065846","0","6.5500","","200603018083","","352.740","Raven"
"1.991279487190","2006","20060909","168.6476","","","43.160","40.86694444","2","-124.40166667","4.1476","14.8505","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","083402","081644","0","8.3400","","200603018084","","758.140","Raven"
"2.077994777793","2006","20060915","171.1399","","","19.490","41.49361111","3","-124.47666667","4.4944","15.3833","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071538","065744","0","8.3061","","200603018085","","693.920","Raven"
"3.089226943440","2006","20060915","773.9547","","","48.660","41.60138889","3","-124.61361111","4.3473","15.0480","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","101300","094524","0","4.4841","","200603018086","","251.750","Raven"
"2.757047433647","2006","20060915","884.5750","","","36.210","41.60861111","3","-124.75000000","4.0107","15.7357","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","125305","123111","0","4.1620","","200603018087","","293.240","Raven"
"3.290776991000","2006","20060915","854.3439","","","28.320","41.45888889","3","-124.82666667","4.1647","15.7000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","154520","152156","0","4.2766","","200603018088","","236.280","Raven"
"2.764304911688","2006","20060915","1105.0212","","","162.420","41.33944444","3","-124.76666667","4.5803","14.5256","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","184016","181528","0","3.4063","","200603018089","","289.660","Raven"
